customer_id,customer_type,product,category,unit_price,quantity,discount,total_price,region,order_date,cluster
3884,1,43,3,0.59,6,0.0,3.54,4,2023-01-17,0
7200,1,45,3,1.42,4,0.0,5.68,15,2022-08-09,0
7200,1,15,1,1.8,12,0.0,21.6,15,2022-08-09,0
869,1,43,3,0.56,12,0.0,6.72,15,2021-01-06,0
869,1,25,2,0.93,1,0.0,0.93,15,2021-01-06,0
869,1,26,0,57.11,6,0.0,342.66,15,2021-01-06,0
869,1,1,0,1.09,10,0.0,10.9,15,2021-01-06,0
8575,0,29,1,2.91,74,0.1,193.81,12,2023-03-19,1
8575,0,30,2,2.91,91,0.1,238.33,12,2023-03-19,1
8575,0,19,0,2.05,78,0.15,135.91,12,2023-03-19,1
8575,0,40,1,2.0,64,0.15,108.8,12,2023-03-19,1
2146,1,27,1,3.11,12,0.0,37.32,9,2023-06-18,0
5089,1,3,0,1.33,13,0.0,17.29,4,2021-12-01,0
5089,1,12,3,1.01,1,0.0,1.01,4,2021-12-01,0
8436,1,25,2,0.96,8,0.0,7.68,4,2022-12-28,0
1582,1,10,2,1.23,7,0.0,8.61,10,2023-03-01,0
1582,1,28,2,1.58,5,0.0,7.9,10,2023-03-01,0
1582,1,36,2,1.27,12,0.0,15.24,10,2023-03-01,0
1582,1,30,2,2.35,4,0.0,9.4,10,2023-03-01,0
262,0,37,3,1.04,74,0.1,69.26,10,2022-09-17,1
262,0,36,2,1.59,84,0.1,120.2,10,2022-09-17,1
5047,0,27,1,2.21,29,0.05,60.89,13,2022-01-12,0
5047,0,13,1,1.71,57,0.1,87.72,13,2022-01-12,1
5047,0,43,3,1.09,96,0.1,94.18,13,2022-01-12,1
5047,0,28,2,1.12,41,0.1,41.33,13,2022-01-12,1
5047,0,21,1,2.66,3,0.1,7.18,13,2022-01-12,0
5989,1,11,2,2.05,13,0.0,26.65,2,2022-12-18,0
5989,1,9,3,1.26,3,0.0,3.78,2,2022-12-18,0
5989,1,30,2,2.28,6,0.0,13.68,2,2022-12-18,0
6132,1,16,0,50.25,1,0.0,50.25,11,2022-06-09,0
6132,1,37,3,0.47,12,0.0,5.64,11,2022-06-09,0
6132,1,28,2,1.68,12,0.0,20.16,11,2022-06-09,0
6132,1,33,0,8.29,2,0.0,16.58,11,2022-06-09,0
2770,0,18,0,37.38,75,0.15,2382.98,9,2023-08-06,2
1750,1,11,2,1.99,14,0.0,27.86,2,2021-07-25,0
1750,1,0,3,0.93,1,0.0,0.93,2,2021-07-25,0
7524,0,18,0,33.09,10,0.05,314.36,10,2022-09-23,0
7524,0,30,2,2.6,61,0.1,142.74,10,2022-09-23,1
7524,0,7,1,3.24,75,0.05,230.85,10,2022-09-23,1
2332,1,5,2,2.13,15,0.0,31.95,8,2021-11-25,0
6910,1,22,0,4.35,3,0.0,13.05,2,2022-12-07,0
6910,1,7,1,3.56,1,0.0,3.56,2,2022-12-07,0
6910,1,17,0,1.94,5,0.0,9.7,2,2022-12-07,0
2427,1,25,2,0.93,2,0.0,1.86,2,2021-05-07,0
2427,1,32,2,2.21,11,0.0,24.31,2,2021-05-07,0
2427,1,12,3,1.01,9,0.0,9.09,2,2021-05-07,0
2427,1,45,3,1.38,15,0.0,20.7,2,2021-05-07,0
4891,1,36,2,1.2,5,0.0,6.0,8,2021-07-15,0
4891,1,8,0,2.11,15,0.0,31.65,8,2021-07-15,0
4891,1,11,2,1.99,1,0.0,1.99,8,2021-07-15,0
4891,1,18,0,35.52,11,0.0,390.72,8,2021-07-15,0
4891,1,38,2,0.53,2,0.0,1.06,8,2021-07-15,0
544,1,33,0,8.29,11,0.0,91.19,7,2022-10-30,0
544,1,39,0,34.61,8,0.0,276.88,7,2022-10-30,0
544,1,42,3,1.66,1,0.0,1.66,7,2022-10-30,0
544,1,18,0,36.59,14,0.0,512.26,7,2022-10-30,0
1146,0,6,2,1.31,62,0.15,69.04,15,2021-01-06,1
1146,0,37,3,0.86,89,0.1,68.89,15,2021-01-06,1
435,1,27,1,3.11,9,0.0,27.99,3,2023-05-18,0
7849,0,27,1,3.83,87,0.1,299.89,9,2022-07-15,1
7849,0,26,0,72.81,62,0.1,4062.8,9,2022-07-15,2
5752,1,26,0,58.82,5,0.0,294.1,10,2022-04-30,0
5752,1,25,2,0.96,2,0.0,1.92,10,2022-04-30,0
5752,1,43,3,0.58,11,0.0,6.38,10,2022-04-30,0
5752,1,21,1,3.21,7,0.0,22.47,10,2022-04-30,0
5752,1,27,1,3.02,1,0.0,3.02,10,2022-04-30,0
8754,1,40,1,3.33,3,0.0,9.99,6,2022-07-12,0
7108,1,38,2,0.55,12,0.0,6.6,14,2022-01-05,0
7108,1,29,1,2.38,2,0.0,4.76,14,2022-01-05,0
7108,1,28,2,1.53,8,0.0,12.24,14,2022-01-05,0
7108,1,45,3,1.42,5,0.0,7.1,14,2022-01-05,0
767,0,3,0,1.56,61,0.1,85.64,2,2021-12-26,1
2234,0,0,3,1.5,56,0.1,75.6,13,2022-08-21,1
2050,0,42,3,0.67,44,0.1,26.53,10,2021-06-16,1
2050,0,44,3,0.6,82,0.05,46.74,10,2021-06-16,1
8450,1,6,2,1.14,2,0.0,2.28,2,2021-06-22,0
8450,1,29,1,2.31,12,0.0,27.72,2,2021-06-22,0
8450,1,12,3,1.01,8,0.0,8.08,2,2021-06-22,0
8450,1,37,3,0.46,3,0.0,1.38,2,2021-06-22,0
5300,1,4,0,4.88,13,0.0,63.44,4,2022-02-05,0
5300,1,34,3,0.89,5,0.0,4.45,4,2022-02-05,0
3146,1,11,2,2.12,11,0.0,23.32,0,2023-06-16,0
58,1,22,0,4.35,9,0.0,39.15,10,2022-01-03,0
58,1,39,0,34.61,1,0.0,34.61,10,2022-01-03,0
58,1,44,3,0.57,2,0.0,1.14,10,2022-01-03,0
8816,1,11,2,2.05,10,0.0,20.5,5,2022-06-09,0
7904,1,9,3,1.31,1,0.0,1.31,11,2023-04-06,0
7904,1,33,0,8.54,2,0.0,17.08,11,2023-04-06,0
762,1,29,1,2.45,13,0.0,31.85,7,2023-03-01,0
3482,1,21,1,3.31,12,0.0,39.72,11,2023-09-16,0
1551,1,42,3,1.71,7,0.0,11.97,12,2023-01-10,0
2174,0,17,0,1.28,31,0.05,37.7,5,2023-06-21,0
2174,0,2,0,35.2,55,0.1,1742.4,5,2023-06-21,2
3508,0,5,2,2.13,45,0.1,86.26,14,2021-12-07,1
3508,0,32,2,2.74,81,0.15,188.65,14,2021-12-07,1
3508,0,38,2,1.24,85,0.1,94.86,14,2021-12-07,1
5419,1,7,1,3.67,6,0.0,22.02,3,2023-05-07,0
5419,1,1,0,1.16,14,0.0,16.24,3,2023-05-07,0
5419,1,12,3,1.07,3,0.0,3.21,3,2023-05-07,0
5419,1,37,3,0.49,7,0.0,3.43,3,2023-05-07,0
5419,1,20,0,0.99,8,0.0,7.92,3,2023-05-07,0
7338,0,25,2,1.18,84,0.1,89.21,8,2021-07-07,1
7338,0,37,3,0.87,83,0.15,61.38,8,2021-07-07,1
7338,0,9,3,1.07,44,0.05,44.73,8,2021-07-07,1
7338,0,45,3,1.76,90,0.05,150.48,8,2021-07-07,1
7338,0,14,0,20.32,27,0.05,521.21,8,2021-07-07,0
4027,1,35,0,8.83,4,0.0,35.32,5,2022-08-11,0
4027,1,26,0,58.82,11,0.0,647.02,5,2022-08-11,2
4027,1,44,3,0.57,9,0.0,5.13,5,2022-08-11,0
4027,1,13,1,1.64,8,0.0,13.12,5,2022-08-11,0
4027,1,40,1,3.33,13,0.0,43.29,5,2022-08-11,0
7189,0,46,0,1.51,75,0.05,107.59,15,2023-08-20,1
7189,0,36,2,0.69,52,0.05,34.09,15,2023-08-20,1
7189,0,11,2,2.14,23,0.05,46.76,15,2023-08-20,0
7189,0,39,0,27.28,46,0.05,1192.14,15,2023-08-20,1
7213,1,38,2,0.56,12,0.0,6.72,14,2023-07-02,0
7213,1,9,3,1.31,10,0.0,13.1,14,2023-07-02,0
7213,1,6,2,1.21,5,0.0,6.05,14,2023-07-02,0
8757,1,23,2,0.59,10,0.0,5.9,6,2021-02-22,0
8757,1,27,1,2.93,4,0.0,11.72,6,2021-02-22,0
8757,1,44,3,0.55,4,0.0,2.2,6,2021-02-22,0
8757,1,46,0,1.02,15,0.0,15.3,6,2021-02-22,0
8757,1,29,1,2.31,5,0.0,11.55,6,2021-02-22,0
596,1,21,1,3.12,1,0.0,3.12,2,2021-05-02,0
596,1,38,2,0.53,10,0.0,5.3,2,2021-05-02,0
3167,1,4,0,5.03,9,0.0,45.27,3,2023-08-03,0
9075,1,38,2,0.56,13,0.0,7.28,1,2023-06-13,0
9075,1,5,2,2.26,12,0.0,27.12,1,2023-06-13,0
9075,1,25,2,0.99,12,0.0,11.88,1,2023-06-13,0
9075,1,44,3,0.58,2,0.0,1.16,1,2023-06-13,0
7278,1,27,1,3.11,8,0.0,24.88,9,2023-09-02,0
7278,1,33,0,8.54,7,0.0,59.78,9,2023-09-02,0
7278,1,7,1,3.67,15,0.0,55.05,9,2023-09-02,0
7278,1,29,1,2.45,2,0.0,4.9,9,2023-09-02,0
7278,1,15,1,1.86,2,0.0,3.72,9,2023-09-02,0
6400,0,32,2,3.01,69,0.05,197.31,7,2022-11-07,1
6400,0,11,2,2.29,24,0.05,52.21,7,2022-11-07,0
6400,0,45,3,1.38,53,0.05,69.48,7,2022-11-07,1
7943,1,31,0,4.19,7,0.0,29.33,5,2022-11-07,0
7943,1,27,1,3.02,10,0.0,30.2,5,2022-11-07,0
7943,1,6,2,1.07,9,0.0,9.63,5,2022-11-07,0
7429,1,0,3,0.99,4,0.0,3.96,4,2023-05-09,0
7429,1,9,3,1.31,12,0.0,15.72,4,2023-05-09,0
1483,1,38,2,0.56,10,0.0,5.6,4,2023-09-20,0
1483,1,6,2,1.1,10,0.0,11.0,4,2023-09-20,0
1483,1,14,0,13.35,10,0.0,133.5,4,2023-09-20,0
1483,1,3,0,1.41,12,0.0,16.92,4,2023-09-20,0
6545,0,25,2,0.94,96,0.05,85.73,15,2023-09-07,1
7533,1,5,2,2.13,9,0.0,19.17,9,2021-05-10,0
7533,1,15,1,1.75,5,0.0,8.75,9,2021-05-10,0
5143,1,26,0,60.58,3,0.0,181.74,11,2023-04-03,0
5143,1,34,3,0.91,10,0.0,9.1,11,2023-04-03,0
5143,1,33,0,8.54,10,0.0,85.4,11,2023-04-03,0
5143,1,29,1,2.45,10,0.0,24.5,11,2023-04-03,0
3615,1,13,1,1.59,6,0.0,9.54,8,2021-10-30,0
6376,1,9,3,1.26,15,0.0,18.9,15,2022-03-30,0
6376,1,23,2,0.61,13,0.0,7.93,15,2022-03-30,0
6376,1,10,2,1.19,8,0.0,9.52,15,2022-03-30,0
6376,1,37,3,0.47,6,0.0,2.82,15,2022-03-30,0
140,1,1,0,1.09,14,0.0,15.26,14,2021-05-11,0
140,1,38,2,0.53,1,0.0,0.53,14,2021-05-11,0
140,1,45,3,1.38,6,0.0,8.28,14,2021-05-11,0
140,1,17,0,1.88,7,0.0,13.16,14,2021-05-11,0
6842,0,34,3,0.56,64,0.1,32.26,8,2022-03-15,1
6842,0,43,3,0.39,21,0.05,7.78,8,2022-03-15,0
6842,0,0,3,1.08,47,0.1,45.68,8,2022-03-15,1
6842,0,15,1,1.51,17,0.1,23.1,8,2022-03-15,1
3291,0,6,2,0.63,34,0.1,19.28,12,2021-04-12,1
3291,0,0,3,0.78,9,0.05,6.67,12,2021-04-12,0
395,1,0,3,0.93,13,0.0,12.09,15,2021-04-13,0
395,1,29,1,2.31,2,0.0,4.62,15,2021-04-13,0
395,1,37,3,0.46,12,0.0,5.52,15,2021-04-13,0
395,1,28,2,1.49,5,0.0,7.45,15,2021-04-13,0
1557,1,34,3,0.91,2,0.0,1.82,4,2023-07-30,0
1557,1,27,1,3.11,15,0.0,46.65,4,2023-07-30,0
1557,1,15,1,1.86,8,0.0,14.88,4,2023-07-30,0
1557,1,9,3,1.31,2,0.0,2.62,4,2023-07-30,0
7181,1,14,0,12.58,12,0.0,150.96,11,2021-03-23,0
7181,1,19,0,1.54,4,0.0,6.16,11,2021-03-23,0
7181,1,21,1,3.12,1,0.0,3.12,11,2021-03-23,0
1001,0,33,0,5.28,26,0.05,130.42,9,2021-03-08,0
7891,1,26,0,58.82,15,0.0,882.3,0,2022-04-20,2
7891,1,37,3,0.47,14,0.0,6.58,0,2022-04-20,0
8891,0,41,0,115.07,43,0.1,4453.21,7,2021-12-16,2
8891,0,37,3,0.34,34,0.05,10.98,7,2021-12-16,0
8891,0,15,1,2.39,96,0.1,206.5,7,2021-12-16,1
8891,0,17,0,1.09,30,0.05,31.06,7,2021-12-16,0
8891,0,34,3,1.22,67,0.1,73.57,7,2021-12-16,1
7869,1,44,3,0.55,7,0.0,3.85,9,2021-10-05,0
7869,1,29,1,2.31,14,0.0,32.34,9,2021-10-05,0
7869,1,30,2,2.22,10,0.0,22.2,9,2021-10-05,0
6684,1,45,3,1.38,14,0.0,19.32,5,2021-09-23,0
6684,1,42,3,1.61,2,0.0,3.22,5,2021-09-23,0
2270,1,45,3,1.46,8,0.0,11.68,1,2023-09-25,0
2270,1,7,1,3.67,3,0.0,11.01,1,2023-09-25,0
2270,1,30,2,2.35,9,0.0,21.15,1,2023-09-25,0
7580,0,1,0,1.88,45,0.05,80.37,5,2023-05-04,1
7580,0,32,2,3.91,72,0.1,253.37,5,2023-05-04,1
7580,0,6,2,0.87,69,0.1,54.03,5,2023-05-04,1
1724,1,9,3,1.31,8,0.0,10.48,5,2023-02-01,0
1724,1,28,2,1.58,5,0.0,7.9,5,2023-02-01,0
1724,1,44,3,0.58,13,0.0,7.54,5,2023-02-01,0
1724,1,32,2,2.34,7,0.0,16.38,5,2023-02-01,0
1724,1,23,2,0.63,14,0.0,8.82,5,2023-02-01,0
5921,1,7,1,3.46,14,0.0,48.44,5,2021-09-12,0
5921,1,37,3,0.46,5,0.0,2.3,5,2021-09-12,0
5921,1,29,1,2.31,8,0.0,18.48,5,2021-09-12,0
1158,1,45,3,1.46,4,0.0,5.84,2,2023-08-11,0
3208,1,34,3,0.91,15,0.0,13.65,2,2023-02-02,0
3208,1,44,3,0.58,14,0.0,8.12,2,2023-02-02,0
3208,1,14,0,13.35,15,0.0,200.25,2,2023-02-02,0
3208,1,15,1,1.86,12,0.0,22.32,2,2023-02-02,0
3208,1,29,1,2.45,5,0.0,12.25,2,2023-02-02,0
3924,0,28,2,1.46,74,0.1,97.24,7,2022-11-19,1
7696,0,20,0,2.04,93,0.1,170.75,13,2021-04-02,1
3144,0,45,3,1.34,44,0.15,50.12,13,2021-06-03,1
3144,0,0,3,0.57,3,0.05,1.62,13,2021-06-03,0
3144,0,44,3,0.52,15,0.05,7.41,13,2021-06-03,0
3144,0,27,1,3.08,86,0.05,251.64,13,2021-06-03,1
3144,0,6,2,0.69,13,0.05,8.52,13,2021-06-03,0
6999,1,34,3,0.86,12,0.0,10.32,14,2021-01-27,0
6999,1,43,3,0.56,10,0.0,5.6,14,2021-01-27,0
6999,1,6,2,1.04,8,0.0,8.32,14,2021-01-27,0
7205,0,29,1,3.19,87,0.1,249.78,0,2022-06-03,1
7205,0,8,0,2.68,78,0.05,198.59,0,2022-06-03,1
550,1,30,2,2.35,3,0.0,7.05,15,2023-02-13,0
550,1,26,0,60.58,15,0.0,908.7,15,2023-02-13,2
550,1,17,0,1.99,13,0.0,25.87,15,2023-02-13,0
3411,1,11,2,1.99,6,0.0,11.94,5,2021-10-07,0
204,1,11,2,1.99,7,0.0,13.93,2,2021-08-17,0
204,1,31,0,4.07,13,0.0,52.91,2,2021-08-17,0
4704,1,29,1,2.45,2,0.0,4.9,14,2023-09-11,0
4704,1,9,3,1.31,13,0.0,17.03,14,2023-09-11,0
7448,0,42,3,0.71,11,0.05,7.42,0,2023-10-09,0
7448,0,37,3,0.78,41,0.05,30.38,0,2023-10-09,1
7448,0,45,3,1.12,44,0.05,46.82,0,2023-10-09,1
7448,0,40,1,2.2,34,0.05,71.06,0,2023-10-09,0
7448,0,7,1,3.5,18,0.05,59.85,0,2023-10-09,0
8987,0,29,1,1.81,67,0.1,109.14,5,2021-08-30,1
8987,0,3,0,0.95,22,0.05,19.85,5,2021-08-30,0
8987,0,23,2,0.98,76,0.05,70.76,5,2021-08-30,1
2661,1,42,3,1.66,8,0.0,13.28,9,2022-01-25,0
2661,1,13,1,1.64,8,0.0,13.12,9,2022-01-25,0
2661,1,39,0,34.61,9,0.0,311.49,9,2022-01-25,0
2661,1,46,0,1.05,13,0.0,13.65,9,2022-01-25,0
2661,1,33,0,8.29,5,0.0,41.45,9,2022-01-25,0
4017,1,8,0,1.92,15,0.0,28.8,7,2021-12-16,0
4017,1,10,2,1.16,15,0.0,17.4,7,2021-12-16,0
4017,1,23,2,0.59,8,0.0,4.72,7,2021-12-16,0
4017,1,17,0,1.88,15,0.0,28.2,7,2021-12-16,0
4017,1,38,2,0.53,7,0.0,3.71,7,2021-12-16,0
2544,1,40,1,3.33,5,0.0,16.65,5,2022-08-30,0
2544,1,41,0,109.19,15,0.0,1637.85,5,2022-08-30,2
2544,1,13,1,1.64,7,0.0,11.48,5,2022-08-30,0
2544,1,29,1,2.38,1,0.0,2.38,5,2022-08-30,0
2544,1,43,3,0.64,9,0.0,5.76,5,2022-08-30,0
173,0,20,0,0.93,22,0.05,19.44,3,2021-04-30,0
8453,1,6,2,1.1,8,0.0,8.8,7,2023-03-19,0
875,1,46,0,1.02,3,0.0,3.06,10,2021-05-14,0
875,1,34,3,0.86,6,0.0,5.16,10,2021-05-14,0
875,1,24,2,3.12,9,0.0,28.08,10,2021-05-14,0
875,1,3,0,1.33,7,0.0,9.31,10,2021-05-14,0
525,0,32,2,2.75,62,0.1,153.45,6,2023-09-01,1
525,0,24,2,3.32,77,0.15,217.29,6,2023-09-01,1
525,0,5,2,1.8,36,0.05,61.56,6,2023-09-01,0
525,0,44,3,0.82,30,0.05,23.37,6,2023-09-01,0
525,0,0,3,1.37,32,0.1,39.46,6,2023-09-01,1
3935,1,24,2,3.31,9,0.0,29.79,15,2023-10-19,0
3935,1,1,0,1.16,11,0.0,12.76,15,2023-10-19,0
4770,1,24,2,3.31,8,0.0,26.48,13,2023-04-28,0
4770,1,5,2,2.26,12,0.0,27.12,13,2023-04-28,0
4770,1,2,0,14.26,15,0.0,213.9,13,2023-04-28,0
4770,1,39,0,35.65,6,0.0,213.9,13,2023-04-28,0
4770,1,9,3,1.31,8,0.0,10.48,13,2023-04-28,0
5434,1,5,2,2.13,8,0.0,17.04,13,2021-08-22,0
4554,1,35,0,9.09,7,0.0,63.63,13,2023-09-17,0
1112,1,31,0,4.19,3,0.0,12.57,2,2022-06-10,0
8129,0,30,2,1.93,36,0.1,62.53,2,2021-01-25,1
8129,0,6,2,0.76,17,0.05,12.27,2,2021-01-25,0
8129,0,44,3,0.54,3,0.1,1.46,2,2021-01-25,0
8129,0,29,1,3.29,65,0.15,181.77,2,2021-01-25,1
8129,0,38,2,0.88,28,0.1,22.18,2,2021-01-25,1
6029,1,46,0,1.02,8,0.0,8.16,6,2021-01-11,0
6029,1,34,3,0.86,12,0.0,10.32,6,2021-01-11,0
6029,1,23,2,0.59,3,0.0,1.77,6,2021-01-11,0
7934,1,39,0,33.6,8,0.0,268.8,13,2021-07-01,0
7934,1,7,1,3.46,5,0.0,17.3,13,2021-07-01,0
7934,1,29,1,2.31,1,0.0,2.31,13,2021-07-01,0
7934,1,36,2,1.2,15,0.0,18.0,13,2021-07-01,0
7136,1,1,0,1.09,15,0.0,16.35,2,2021-03-03,0
5201,1,5,2,2.26,13,0.0,29.38,9,2023-09-11,0
5201,1,7,1,3.67,15,0.0,55.05,9,2023-09-11,0
5201,1,13,1,1.69,15,0.0,25.35,9,2023-09-11,0
5201,1,26,0,60.58,10,0.0,605.8,9,2023-09-11,2
5201,1,41,0,112.46,8,0.0,899.68,9,2023-09-11,2
2227,1,9,3,1.23,1,0.0,1.23,14,2021-08-13,0
2227,1,16,0,48.79,6,0.0,292.74,14,2021-08-13,0
2227,1,4,0,4.74,3,0.0,14.22,14,2021-08-13,0
6377,1,43,3,0.58,11,0.0,6.38,1,2022-10-28,0
6377,1,45,3,1.42,12,0.0,17.04,1,2022-10-28,0
6377,1,24,2,3.21,15,0.0,48.15,1,2022-10-28,0
5009,0,33,0,5.06,47,0.1,214.04,14,2023-04-29,1
5009,0,4,0,9.28,69,0.05,608.3,14,2023-04-29,1
7268,1,45,3,1.38,7,0.0,9.66,1,2021-09-29,0
9052,1,43,3,0.56,13,0.0,7.28,12,2021-10-24,0
9052,1,24,2,3.12,12,0.0,37.44,12,2021-10-24,0
7956,1,46,0,1.05,1,0.0,1.05,3,2022-01-16,0
7956,1,17,0,1.94,12,0.0,23.28,3,2022-01-16,0
1994,1,10,2,1.19,10,0.0,11.9,10,2022-07-19,0
74,0,7,1,2.36,40,0.1,84.96,8,2021-03-09,1
74,0,9,3,1.0,46,0.1,41.4,8,2021-03-09,1
7483,0,7,1,2.84,12,0.05,32.38,9,2021-07-26,0
7483,0,26,0,55.57,37,0.05,1953.29,9,2021-07-26,2
193,1,37,3,0.49,7,0.0,3.43,2,2023-08-12,0
193,1,10,2,1.23,14,0.0,17.22,2,2023-08-12,0
193,1,28,2,1.74,12,0.0,20.88,2,2023-08-12,0
3773,0,13,1,1.32,26,0.05,32.6,0,2022-08-17,0
3773,0,45,3,0.84,20,0.1,15.12,0,2022-08-17,1
5798,0,41,0,121.97,92,0.1,10099.12,9,2021-05-22,2
5798,0,11,2,3.35,88,0.15,250.58,9,2021-05-22,1
4521,0,15,1,2.56,65,0.1,149.76,5,2023-05-17,1
4521,0,7,1,3.77,75,0.05,268.61,5,2023-05-17,1
4521,0,42,3,0.96,28,0.15,22.85,5,2023-05-17,1
4521,0,37,3,0.97,98,0.1,85.55,5,2023-05-17,1
4521,0,22,0,9.5,86,0.1,735.3,5,2023-05-17,1
6282,1,31,0,4.19,6,0.0,25.14,4,2022-06-20,0
6282,1,14,0,12.96,7,0.0,90.72,4,2022-06-20,0
6282,1,3,0,1.51,11,0.0,16.61,4,2022-06-20,0
6282,1,24,2,3.21,1,0.0,3.21,4,2022-06-20,0
1233,0,3,0,2.2,71,0.1,140.58,3,2023-06-25,1
1233,0,21,1,2.88,1,0.05,2.74,3,2023-06-25,0
1233,0,34,3,0.42,6,0.05,2.39,3,2023-06-25,0
1233,0,5,2,1.9,16,0.05,28.88,3,2023-06-25,0
4240,1,40,1,3.43,7,0.0,24.01,14,2023-04-23,0
4240,1,7,1,3.67,7,0.0,25.69,14,2023-04-23,0
4240,1,45,3,1.46,4,0.0,5.84,14,2023-04-23,0
4240,1,15,1,1.86,15,0.0,27.9,14,2023-04-23,0
4240,1,12,3,1.07,15,0.0,16.05,14,2023-04-23,0
6938,1,43,3,0.59,7,0.0,4.13,5,2023-02-22,0
6938,1,24,2,3.31,7,0.0,23.17,5,2023-02-22,0
7065,1,17,0,1.88,8,0.0,15.04,12,2021-10-08,0
7065,1,20,0,0.93,9,0.0,8.37,12,2021-10-08,0
7065,1,12,3,1.01,9,0.0,9.09,12,2021-10-08,0
7065,1,43,3,0.56,5,0.0,2.8,12,2021-10-08,0
7065,1,25,2,0.93,6,0.0,5.58,12,2021-10-08,0
4959,1,21,1,3.12,4,0.0,12.48,14,2021-01-15,0
4959,1,9,3,1.23,4,0.0,4.92,14,2021-01-15,0
4959,1,12,3,1.01,2,0.0,2.02,14,2021-01-15,0
4959,1,25,2,0.93,9,0.0,8.37,14,2021-01-15,0
4959,1,5,2,2.13,4,0.0,8.52,14,2021-01-15,0
4874,0,20,0,2.52,50,0.05,119.7,15,2023-08-07,1
3481,0,4,0,4.75,23,0.1,98.32,14,2023-01-28,1
3481,0,29,1,2.71,60,0.1,146.34,14,2023-01-28,1
3481,0,10,2,0.74,49,0.05,34.45,14,2023-01-28,1
3545,0,34,3,0.57,38,0.1,19.49,11,2021-02-03,1
3545,0,41,0,132.46,90,0.15,10133.19,11,2021-02-03,2
3545,0,32,2,2.17,51,0.1,99.6,11,2021-02-03,1
3545,0,30,2,2.38,28,0.05,63.31,11,2021-02-03,0
4279,1,30,2,2.35,9,0.0,21.15,14,2023-01-01,0
8104,1,29,1,2.31,7,0.0,16.17,15,2021-09-18,0
8104,1,14,0,12.58,1,0.0,12.58,15,2021-09-18,0
8104,1,15,1,1.75,12,0.0,21.0,15,2021-09-18,0
5645,1,46,0,1.08,15,0.0,16.2,15,2023-04-19,0
5645,1,32,2,2.34,8,0.0,18.72,15,2023-04-19,0
5645,1,3,0,1.41,11,0.0,15.51,15,2023-04-19,0
5645,1,0,3,0.99,13,0.0,12.87,15,2023-04-19,0
5645,1,21,1,3.31,15,0.0,49.65,15,2023-04-19,0
2469,1,4,0,4.88,7,0.0,34.16,7,2022-06-04,0
2469,1,22,0,4.35,7,0.0,30.45,7,2022-06-04,0
2469,1,34,3,0.89,10,0.0,8.9,7,2022-06-04,0
2469,1,33,0,8.29,5,0.0,41.45,7,2022-06-04,0
2469,1,46,0,1.05,8,0.0,8.4,7,2022-06-04,0
5629,0,31,0,6.26,17,0.05,101.1,1,2021-07-04,0
5629,0,21,1,2.4,60,0.1,129.6,1,2021-07-04,1
4460,0,0,3,0.83,96,0.1,71.71,14,2023-08-04,1
2853,0,16,0,29.4,22,0.05,614.46,7,2023-03-08,0
8018,1,1,0,1.09,12,0.0,13.08,2,2021-08-05,0
8018,1,0,3,0.93,14,0.0,13.02,2,2021-08-05,0
8018,1,20,0,0.93,15,0.0,13.95,2,2021-08-05,0
8018,1,31,0,4.07,2,0.0,8.14,2,2021-08-05,0
4234,0,12,3,0.72,11,0.05,7.52,12,2022-09-19,0
4234,0,37,3,0.81,48,0.1,34.99,12,2022-09-19,1
4234,0,0,3,0.85,55,0.05,44.41,12,2022-09-19,1
8932,1,40,1,3.33,9,0.0,29.97,9,2022-04-05,0
8932,1,15,1,1.8,9,0.0,16.2,9,2022-04-05,0
8932,1,0,3,0.96,7,0.0,6.72,9,2022-04-05,0
8932,1,34,3,0.89,13,0.0,11.57,9,2022-04-05,0
8868,0,16,0,49.93,96,0.15,4074.29,1,2021-11-20,2
8868,0,39,0,28.05,42,0.05,1119.2,1,2021-11-20,1
8868,0,23,2,0.99,97,0.1,86.43,1,2021-11-20,1
6348,1,43,3,0.62,13,0.0,8.06,10,2021-07-03,0
6348,1,7,1,3.46,6,0.0,20.76,10,2021-07-03,0
6348,1,15,1,1.75,8,0.0,14.0,10,2021-07-03,0
6348,1,12,3,1.01,1,0.0,1.01,10,2021-07-03,0
6348,1,34,3,0.86,6,0.0,5.16,10,2021-07-03,0
1621,1,21,1,3.12,7,0.0,21.84,14,2021-03-29,0
1621,1,23,2,0.59,8,0.0,4.72,14,2021-03-29,0
1621,1,30,2,2.22,9,0.0,19.98,14,2021-03-29,0
3919,0,38,2,1.12,22,0.15,20.94,11,2021-11-17,1
3919,0,17,0,1.63,3,0.05,4.65,11,2021-11-17,0
3919,0,31,0,14.05,84,0.15,1003.17,11,2021-11-17,1
5045,1,40,1,3.33,7,0.0,23.31,11,2022-08-15,0
5045,1,36,2,1.24,3,0.0,3.72,11,2022-08-15,0
5629,0,3,0,2.0,57,0.1,102.6,1,2023-06-12,1
5629,0,13,1,2.81,85,0.1,214.96,1,2023-06-12,1
1963,1,18,0,37.69,8,0.0,301.52,6,2023-07-05,0
1963,1,45,3,1.46,14,0.0,20.44,6,2023-07-05,0
1068,1,0,3,0.99,4,0.0,3.96,3,2023-04-07,0
1068,1,15,1,1.86,9,0.0,16.74,3,2023-04-07,0
1068,1,7,1,3.67,14,0.0,51.38,3,2023-04-07,0
1068,1,2,0,14.26,15,0.0,213.9,3,2023-04-07,0
